cuda:0
bitflip_projchi
privacy level = 0.5
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(10.1048, device='cuda:0')
pval: 0.3930000066757202 -- 148th test, time elapsed 4.094222545623779 -- emperical power so far: 0.46621621621621623
tensor(2.4365, device='cuda:0')
pval: 0.5190000534057617 -- 149th test, time elapsed 4.037449836730957 -- emperical power so far: 0.46308724832214765
tensor(14.2125, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 3.998142957687378 -- emperical power so far: 0.4666666666666667
tensor(2.0920, device='cuda:0')
pval: 0.534000039100647 -- 151th test, time elapsed 4.007483959197998 -- emperical power so far: 0.46357615894039733
tensor(18.7252, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 3.860849142074585 -- emperical power so far: 0.46710526315789475
tensor(10.9738, device='cuda:0')
pval: 0.013000000268220901 -- 153th test, time elapsed 3.931882858276367 -- emperical power so far: 0.47058823529411764
tensor(4.4800, device='cuda:0')
pval: 0.22500000894069672 -- 154th test, time elapsed 4.031459093093872 -- emperical power so far: 0.4675324675324675
tensor(10.5601, device='cuda:0')
pval: 0.020000001415610313 -- 155th test, time elapsed 4.029586315155029 -- emperical power so far: 0.47096774193548385
tensor(4.1968, device='cuda:0')
pval: 0.2590000033378601 -- 156th test, time elapsed 3.9982492923736572 -- emperical power so far: 0.46794871794871795
tensor(15.2298, device='cuda:0')
pval: 0.003000000026077032 -- 157th test, time elapsed 4.0762388706207275 -- emperical power so far: 0.4713375796178344
tensor(12.7132, device='cuda:0')
pval: 0.004000000189989805 -- 158th test, time elapsed 4.011831998825073 -- emperical power so far: 0.47468354430379744
tensor(4.5018, device='cuda:0')
pval: 0.2110000103712082 -- 159th test, time elapsed 3.826049566268921 -- emperical power so far: 0.4716981132075472
tensor(7.5733, device='cuda:0')
pval: 0.05100000277161598 -- 160th test, time elapsed 3.818854331970215 -- emperical power so far: 0.46875
tensor(11.4884, device='cuda:0')
pval: 0.012000000104308128 -- 161th test, time elapsed 3.9538991451263428 -- emperical power so far: 0.4720496894409938
tensor(3.6575, device='cuda:0')
pval: 0.2970000207424164 -- 162th test, time elapsed 3.9014129638671875 -- emperical power so far: 0.4691358024691358
tensor(17.8243, device='cuda:0')
pval: 0.0020000000949949026 -- 163th test, time elapsed 3.8968842029571533 -- emperical power so far: 0.4723926380368098
tensor(6.8694, device='cuda:0')
pval: 0.06300000101327896 -- 164th test, time elapsed 4.049344778060913 -- emperical power so far: 0.4695121951219512
tensor(4.3435, device='cuda:0')
pval: 0.23500001430511475 -- 165th test, time elapsed 4.070889949798584 -- emperical power so far: 0.4666666666666667
tensor(7.1884, device='cuda:0')
pval: 0.04800000041723251 -- 166th test, time elapsed 4.000502586364746 -- emperical power so far: 0.46987951807228917
tensor(0.5510, device='cuda:0')
pval: 0.9120000600814819 -- 167th test, time elapsed 4.00350284576416 -- emperical power so far: 0.46706586826347307
tensor(1.9496, device='cuda:0')
pval: 0.5940000414848328 -- 168th test, time elapsed 4.0251359939575195 -- emperical power so far: 0.4642857142857143
tensor(15.4797, device='cuda:0')
pval: 0.0020000000949949026 -- 169th test, time elapsed 3.890505313873291 -- emperical power so far: 0.46745562130177515
tensor(0.9121, device='cuda:0')
pval: 0.8300000429153442 -- 170th test, time elapsed 3.879086494445801 -- emperical power so far: 0.4647058823529412
tensor(2.7176, device='cuda:0')
pval: 0.4350000321865082 -- 171th test, time elapsed 3.8722646236419678 -- emperical power so far: 0.4619883040935672
tensor(6.9687, device='cuda:0')
pval: 0.07800000160932541 -- 172th test, time elapsed 3.880720615386963 -- emperical power so far: 0.45930232558139533
tensor(11.5288, device='cuda:0')
pval: 0.015000000596046448 -- 173th test, time elapsed 3.890965461730957 -- emperical power so far: 0.4624277456647399
tensor(11.1730, device='cuda:0')
pval: 0.009000000543892384 -- 174th test, time elapsed 3.8953449726104736 -- emperical power so far: 0.46551724137931033
tensor(6.1133, device='cuda:0')
pval: 0.13300000131130219 -- 175th test, time elapsed 3.893990993499756 -- emperical power so far: 0.46285714285714286
tensor(8.3569, device='cuda:0')
pval: 0.039000000804662704 -- 176th test, time elapsed 3.9392285346984863 -- emperical power so far: 0.4659090909090909
tensor(20.9966, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 3.846731424331665 -- emperical power so far: 0.4689265536723164
tensor(16.3318, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 3.8399293422698975 -- emperical power so far: 0.47191011235955055
tensor(13.0307, device='cuda:0')
pval: 0.007000000216066837 -- 179th test, time elapsed 3.8728842735290527 -- emperical power so far: 0.4748603351955307
tensor(12.1445, device='cuda:0')
pval: 0.004000000189989805 -- 180th test, time elapsed 3.9046247005462646 -- emperical power so far: 0.4777777777777778
tensor(6.4555, device='cuda:0')
pval: 0.07400000095367432 -- 181th test, time elapsed 3.855504035949707 -- emperical power so far: 0.47513812154696133
tensor(4.6667, device='cuda:0')
pval: 0.18800000846385956 -- 182th test, time elapsed 3.8747763633728027 -- emperical power so far: 0.4725274725274725
tensor(4.4761, device='cuda:0')
pval: 0.2240000069141388 -- 183th test, time elapsed 3.8940298557281494 -- emperical power so far: 0.46994535519125685
tensor(4.8196, device='cuda:0')
pval: 0.18900001049041748 -- 184th test, time elapsed 3.9801340103149414 -- emperical power so far: 0.4673913043478261
tensor(3.8630, device='cuda:0')
pval: 0.289000004529953 -- 185th test, time elapsed 3.9003801345825195 -- emperical power so far: 0.4648648648648649
tensor(20.1446, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 3.9465763568878174 -- emperical power so far: 0.46774193548387094
tensor(19.7741, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 4.019607305526733 -- emperical power so far: 0.47058823529411764
tensor(4.8792, device='cuda:0')
pval: 0.2110000103712082 -- 188th test, time elapsed 3.96893310546875 -- emperical power so far: 0.46808510638297873
tensor(7.2757, device='cuda:0')
pval: 0.06100000441074371 -- 189th test, time elapsed 3.983675956726074 -- emperical power so far: 0.4656084656084656
tensor(10.5943, device='cuda:0')
pval: 0.017000000923871994 -- 190th test, time elapsed 3.9527089595794678 -- emperical power so far: 0.46842105263157896
tensor(11.5033, device='cuda:0')
pval: 0.010000000707805157 -- 191th test, time elapsed 3.8998613357543945 -- emperical power so far: 0.4712041884816754
tensor(6.5698, device='cuda:0')
pval: 0.09000000357627869 -- 192th test, time elapsed 3.911165714263916 -- emperical power so far: 0.46875
tensor(13.0161, device='cuda:0')
pval: 0.006000000052154064 -- 193th test, time elapsed 3.877523899078369 -- emperical power so far: 0.47150259067357514
tensor(4.2322, device='cuda:0')
pval: 0.22200001776218414 -- 194th test, time elapsed 3.886078119277954 -- emperical power so far: 0.4690721649484536
tensor(13.5829, device='cuda:0')
pval: 0.0020000000949949026 -- 195th test, time elapsed 3.909907817840576 -- emperical power so far: 0.4717948717948718
tensor(7.3094, device='cuda:0')
pval: 0.08000000566244125 -- 196th test, time elapsed 3.904672861099243 -- emperical power so far: 0.46938775510204084
tensor(8.3844, device='cuda:0')
pval: 0.0430000014603138 -- 197th test, time elapsed 3.8612070083618164 -- emperical power so far: 0.4720812182741117
tensor(9.4572, device='cuda:0')
pval: 0.030000001192092896 -- 198th test, time elapsed 3.8705358505249023 -- emperical power so far: 0.47474747474747475
tensor(16.6089, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 3.864259719848633 -- emperical power so far: 0.47738693467336685
tensor(0.7691, device='cuda:0')
pval: 0.862000048160553 -- 200th test, time elapsed 3.8485326766967773 -- emperical power so far: 0.475
788.156658411026


#########################################
sample size = 8000
tensor(4.7427, device='cuda:0')
pval: 0.20800000429153442 -- 1th test, time elapsed 4.1358935832977295 -- emperical power so far: 0.0
tensor(12.7734, device='cuda:0')
pval: 0.005000000353902578 -- 2th test, time elapsed 4.118513822555542 -- emperical power so far: 0.5
tensor(5.6412, device='cuda:0')
pval: 0.12200000882148743 -- 3th test, time elapsed 4.16335129737854 -- emperical power so far: 0.3333333333333333
tensor(4.6938, device='cuda:0')
pval: 0.21000000834465027 -- 4th test, time elapsed 4.1892924308776855 -- emperical power so far: 0.25
tensor(12.8195, device='cuda:0')
pval: 0.00800000037997961 -- 5th test, time elapsed 4.156323432922363 -- emperical power so far: 0.4
tensor(7.3445, device='cuda:0')
pval: 0.06200000271201134 -- 6th test, time elapsed 4.240106582641602 -- emperical power so far: 0.3333333333333333
tensor(21.9959, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 4.235634088516235 -- emperical power so far: 0.42857142857142855
tensor(11.5827, device='cuda:0')
pval: 0.00800000037997961 -- 8th test, time elapsed 4.159684419631958 -- emperical power so far: 0.5
tensor(12.7559, device='cuda:0')
pval: 0.003000000026077032 -- 9th test, time elapsed 4.164341926574707 -- emperical power so far: 0.5555555555555556
tensor(6.9986, device='cuda:0')
pval: 0.0650000050663948 -- 10th test, time elapsed 4.165574312210083 -- emperical power so far: 0.5
tensor(7.4201, device='cuda:0')
pval: 0.06700000166893005 -- 11th test, time elapsed 4.13118052482605 -- emperical power so far: 0.45454545454545453
tensor(20.9585, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 4.176032543182373 -- emperical power so far: 0.5
tensor(10.7579, device='cuda:0')
pval: 0.014000000432133675 -- 13th test, time elapsed 4.235538482666016 -- emperical power so far: 0.5384615384615384
tensor(7.9031, device='cuda:0')
pval: 0.04200000315904617 -- 14th test, time elapsed 4.1665263175964355 -- emperical power so far: 0.5714285714285714
tensor(8.2913, device='cuda:0')
pval: 0.04400000348687172 -- 15th test, time elapsed 4.146668195724487 -- emperical power so far: 0.6
tensor(12.2317, device='cuda:0')
pval: 0.01100000087171793 -- 16th test, time elapsed 4.174925327301025 -- emperical power so far: 0.625
tensor(13.5070, device='cuda:0')
pval: 0.003000000026077032 -- 17th test, time elapsed 4.141254901885986 -- emperical power so far: 0.6470588235294118
tensor(6.1996, device='cuda:0')
pval: 0.11600000411272049 -- 18th test, time elapsed 4.224788427352905 -- emperical power so far: 0.6111111111111112
tensor(10.2141, device='cuda:0')
pval: 0.014000000432133675 -- 19th test, time elapsed 4.225640773773193 -- emperical power so far: 0.631578947368421
tensor(10.0555, device='cuda:0')
pval: 0.020000001415610313 -- 20th test, time elapsed 4.220129728317261 -- emperical power so far: 0.65
tensor(5.4820, device='cuda:0')
pval: 0.13300000131130219 -- 21th test, time elapsed 4.323461294174194 -- emperical power so far: 0.6190476190476191
tensor(8.4489, device='cuda:0')
pval: 0.03800000250339508 -- 22th test, time elapsed 4.1847193241119385 -- emperical power so far: 0.6363636363636364
tensor(14.3970, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 4.231449604034424 -- emperical power so far: 0.6521739130434783
tensor(9.2235, device='cuda:0')
pval: 0.02500000037252903 -- 24th test, time elapsed 4.263175010681152 -- emperical power so far: 0.6666666666666666
tensor(10.1162, device='cuda:0')
pval: 0.017000000923871994 -- 25th test, time elapsed 4.253862619400024 -- emperical power so far: 0.68
tensor(3.5810, device='cuda:0')
pval: 0.3140000104904175 -- 26th test, time elapsed 4.29229211807251 -- emperical power so far: 0.6538461538461539
tensor(6.1279, device='cuda:0')
pval: 0.11000000685453415 -- 27th test, time elapsed 4.287128925323486 -- emperical power so far: 0.6296296296296297
tensor(7.1563, device='cuda:0')
pval: 0.07400000095367432 -- 28th test, time elapsed 4.268869400024414 -- emperical power so far: 0.6071428571428571
tensor(16.0791, device='cuda:0')
pval: 0.0020000000949949026 -- 29th test, time elapsed 4.1493754386901855 -- emperical power so far: 0.6206896551724138
tensor(7.0337, device='cuda:0')
pval: 0.07600000500679016 -- 30th test, time elapsed 4.1141932010650635 -- emperical power so far: 0.6
tensor(11.5892, device='cuda:0')
pval: 0.009000000543892384 -- 31th test, time elapsed 4.143187999725342 -- emperical power so far: 0.6129032258064516
tensor(8.6435, device='cuda:0')
pval: 0.04200000315904617 -- 32th test, time elapsed 4.175774097442627 -- emperical power so far: 0.625
tensor(13.4508, device='cuda:0')
pval: 0.004000000189989805 -- 33th test, time elapsed 4.2022483348846436 -- emperical power so far: 0.6363636363636364
tensor(3.4032, device='cuda:0')
pval: 0.33100003004074097 -- 34th test, time elapsed 4.132044792175293 -- emperical power so far: 0.6176470588235294
tensor(17.3056, device='cuda:0')
pval: 0.0010000000474974513 -- 35th test, time elapsed 4.22479248046875 -- emperical power so far: 0.6285714285714286
tensor(7.7306, device='cuda:0')
pval: 0.058000002056360245 -- 36th test, time elapsed 4.120560646057129 -- emperical power so far: 0.6111111111111112
tensor(8.1841, device='cuda:0')
pval: 0.04400000348687172 -- 37th test, time elapsed 4.240417003631592 -- emperical power so far: 0.6216216216216216
tensor(7.9427, device='cuda:0')
pval: 0.0430000014603138 -- 38th test, time elapsed 4.217155456542969 -- emperical power so far: 0.631578947368421
tensor(3.3671, device='cuda:0')
pval: 0.3110000193119049 -- 39th test, time elapsed 4.17731785774231 -- emperical power so far: 0.6153846153846154
tensor(12.7689, device='cuda:0')
pval: 0.00800000037997961 -- 40th test, time elapsed 4.168400764465332 -- emperical power so far: 0.625
tensor(7.3988, device='cuda:0')
pval: 0.06000000238418579 -- 41th test, time elapsed 4.172459840774536 -- emperical power so far: 0.6097560975609756
tensor(8.3754, device='cuda:0')
pval: 0.04700000211596489 -- 42th test, time elapsed 4.1169047355651855 -- emperical power so far: 0.6190476190476191
tensor(6.0488, device='cuda:0')
pval: 0.10700000822544098 -- 43th test, time elapsed 4.107138633728027 -- emperical power so far: 0.6046511627906976
tensor(3.4557, device='cuda:0')
pval: 0.3400000035762787 -- 44th test, time elapsed 4.099907875061035 -- emperical power so far: 0.5909090909090909
tensor(12.4813, device='cuda:0')
pval: 0.007000000216066837 -- 45th test, time elapsed 4.183209180831909 -- emperical power so far: 0.6
tensor(15.8535, device='cuda:0')
pval: 0.003000000026077032 -- 46th test, time elapsed 4.160436391830444 -- emperical power so far: 0.6086956521739131
tensor(19.1252, device='cuda:0')
pval: 0.0020000000949949026 -- 47th test, time elapsed 4.239910125732422 -- emperical power so far: 0.6170212765957447
tensor(11.6642, device='cuda:0')
pval: 0.01100000087171793 -- 48th test, time elapsed 4.160881996154785 -- emperical power so far: 0.625
tensor(9.8801, device='cuda:0')
pval: 0.018000001087784767 -- 49th test, time elapsed 4.1913652420043945 -- emperical power so far: 0.6326530612244898
tensor(8.3457, device='cuda:0')
pval: 0.036000002175569534 -- 50th test, time elapsed 4.270207643508911 -- emperical power so far: 0.64
tensor(15.0412, device='cuda:0')
pval: 0.005000000353902578 -- 51th test, time elapsed 4.256948709487915 -- emperical power so far: 0.6470588235294118
tensor(1.4587, device='cuda:0')
pval: 0.7020000219345093 -- 52th test, time elapsed 4.177362680435181 -- emperical power so far: 0.6346153846153846
tensor(3.1072, device='cuda:0')
pval: 0.3710000216960907 -- 53th test, time elapsed 4.194153785705566 -- emperical power so far: 0.6226415094339622
tensor(6.8101, device='cuda:0')
pval: 0.08500000089406967 -- 54th test, time elapsed 4.192922115325928 -- emperical power so far: 0.6111111111111112
