cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(23.5895, device='cuda:0')
pval: 0.0010000000474974513 -- 140th test, time elapsed 4.050674200057983 -- emperical power so far: 0.9785714285714285
tensor(15.9871, device='cuda:0')
pval: 0.0010000000474974513 -- 141th test, time elapsed 3.97794508934021 -- emperical power so far: 0.9787234042553191
tensor(32.9561, device='cuda:0')
pval: 0.0010000000474974513 -- 142th test, time elapsed 3.957077741622925 -- emperical power so far: 0.9788732394366197
tensor(27.0105, device='cuda:0')
pval: 0.0010000000474974513 -- 143th test, time elapsed 4.013324737548828 -- emperical power so far: 0.9790209790209791
tensor(34.6403, device='cuda:0')
pval: 0.0010000000474974513 -- 144th test, time elapsed 3.995457172393799 -- emperical power so far: 0.9791666666666666
tensor(17.6448, device='cuda:0')
pval: 0.0010000000474974513 -- 145th test, time elapsed 3.958854913711548 -- emperical power so far: 0.9793103448275862
tensor(20.3469, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 3.9946985244750977 -- emperical power so far: 0.9794520547945206
tensor(22.2246, device='cuda:0')
pval: 0.0020000000949949026 -- 147th test, time elapsed 3.997344493865967 -- emperical power so far: 0.9795918367346939
tensor(9.9821, device='cuda:0')
pval: 0.018000001087784767 -- 148th test, time elapsed 3.9620702266693115 -- emperical power so far: 0.9797297297297297
tensor(13.1466, device='cuda:0')
pval: 0.007000000216066837 -- 149th test, time elapsed 3.948573589324951 -- emperical power so far: 0.9798657718120806
tensor(22.4878, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 3.9930081367492676 -- emperical power so far: 0.98
tensor(13.3879, device='cuda:0')
pval: 0.003000000026077032 -- 151th test, time elapsed 3.996568202972412 -- emperical power so far: 0.9801324503311258
tensor(30.6164, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 3.9580953121185303 -- emperical power so far: 0.9802631578947368
tensor(25.0669, device='cuda:0')
pval: 0.0010000000474974513 -- 153th test, time elapsed 3.9928972721099854 -- emperical power so far: 0.9803921568627451
tensor(21.9639, device='cuda:0')
pval: 0.0010000000474974513 -- 154th test, time elapsed 3.9997105598449707 -- emperical power so far: 0.9805194805194806
tensor(29.7801, device='cuda:0')
pval: 0.0010000000474974513 -- 155th test, time elapsed 3.9767603874206543 -- emperical power so far: 0.9806451612903225
tensor(19.5771, device='cuda:0')
pval: 0.0020000000949949026 -- 156th test, time elapsed 3.9795050621032715 -- emperical power so far: 0.9807692307692307
tensor(33.6100, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 3.9821014404296875 -- emperical power so far: 0.9808917197452229
tensor(23.7003, device='cuda:0')
pval: 0.0010000000474974513 -- 158th test, time elapsed 3.9365899562835693 -- emperical power so far: 0.9810126582278481
tensor(16.9114, device='cuda:0')
pval: 0.0020000000949949026 -- 159th test, time elapsed 3.9864368438720703 -- emperical power so far: 0.9811320754716981
tensor(25.0013, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 3.981170654296875 -- emperical power so far: 0.98125
tensor(33.9853, device='cuda:0')
pval: 0.0010000000474974513 -- 161th test, time elapsed 3.943284273147583 -- emperical power so far: 0.9813664596273292
tensor(15.3143, device='cuda:0')
pval: 0.006000000052154064 -- 162th test, time elapsed 3.961076259613037 -- emperical power so far: 0.9814814814814815
tensor(35.0388, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 3.992053508758545 -- emperical power so far: 0.9815950920245399
tensor(14.1365, device='cuda:0')
pval: 0.006000000052154064 -- 164th test, time elapsed 3.9570820331573486 -- emperical power so far: 0.9817073170731707
tensor(11.9117, device='cuda:0')
pval: 0.00800000037997961 -- 165th test, time elapsed 3.9458632469177246 -- emperical power so far: 0.9818181818181818
tensor(20.5087, device='cuda:0')
pval: 0.0010000000474974513 -- 166th test, time elapsed 3.9950790405273438 -- emperical power so far: 0.9819277108433735
tensor(10.1554, device='cuda:0')
pval: 0.017000000923871994 -- 167th test, time elapsed 4.0118408203125 -- emperical power so far: 0.9820359281437125
tensor(15.9337, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 4.025246620178223 -- emperical power so far: 0.9821428571428571
tensor(38.1694, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 3.95220947265625 -- emperical power so far: 0.9822485207100592
tensor(2.4144, device='cuda:0')
pval: 0.49000000953674316 -- 170th test, time elapsed 3.9732565879821777 -- emperical power so far: 0.9764705882352941
tensor(13.7353, device='cuda:0')
pval: 0.006000000052154064 -- 171th test, time elapsed 3.989527463912964 -- emperical power so far: 0.9766081871345029
tensor(20.5781, device='cuda:0')
pval: 0.0010000000474974513 -- 172th test, time elapsed 3.944967746734619 -- emperical power so far: 0.9767441860465116
tensor(23.8021, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 3.9374840259552 -- emperical power so far: 0.976878612716763
tensor(21.3868, device='cuda:0')
pval: 0.0010000000474974513 -- 174th test, time elapsed 3.960122585296631 -- emperical power so far: 0.9770114942528736
tensor(19.3790, device='cuda:0')
pval: 0.003000000026077032 -- 175th test, time elapsed 3.968071222305298 -- emperical power so far: 0.9771428571428571
tensor(34.1151, device='cuda:0')
pval: 0.0010000000474974513 -- 176th test, time elapsed 3.9548721313476562 -- emperical power so far: 0.9772727272727273
tensor(47.1220, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 4.028696537017822 -- emperical power so far: 0.9774011299435028
tensor(31.7982, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 4.005833148956299 -- emperical power so far: 0.9775280898876404
tensor(22.4575, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 3.9809560775756836 -- emperical power so far: 0.9776536312849162
tensor(22.0325, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 3.9497597217559814 -- emperical power so far: 0.9777777777777777
tensor(16.2374, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 4.028248071670532 -- emperical power so far: 0.9779005524861878
tensor(17.0784, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 4.010559797286987 -- emperical power so far: 0.978021978021978
tensor(13.3201, device='cuda:0')
pval: 0.005000000353902578 -- 183th test, time elapsed 3.94458270072937 -- emperical power so far: 0.9781420765027322
tensor(22.2942, device='cuda:0')
pval: 0.0010000000474974513 -- 184th test, time elapsed 3.9573967456817627 -- emperical power so far: 0.9782608695652174
tensor(18.9269, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 4.0030670166015625 -- emperical power so far: 0.9783783783783784
tensor(34.2614, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 3.9738657474517822 -- emperical power so far: 0.978494623655914
tensor(37.7308, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 3.9557743072509766 -- emperical power so far: 0.9786096256684492
tensor(16.7527, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 3.9334592819213867 -- emperical power so far: 0.9787234042553191
tensor(14.9797, device='cuda:0')
pval: 0.003000000026077032 -- 189th test, time elapsed 3.981785774230957 -- emperical power so far: 0.9788359788359788
tensor(33.4406, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 4.046511650085449 -- emperical power so far: 0.9789473684210527
tensor(34.3908, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 4.019259691238403 -- emperical power so far: 0.9790575916230366
tensor(21.7134, device='cuda:0')
pval: 0.0010000000474974513 -- 192th test, time elapsed 3.953939914703369 -- emperical power so far: 0.9791666666666666
tensor(24.5364, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 3.947965383529663 -- emperical power so far: 0.9792746113989638
tensor(18.5283, device='cuda:0')
pval: 0.0020000000949949026 -- 194th test, time elapsed 4.00341010093689 -- emperical power so far: 0.979381443298969
tensor(31.1339, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 3.9636740684509277 -- emperical power so far: 0.9794871794871794
tensor(20.8451, device='cuda:0')
pval: 0.0020000000949949026 -- 196th test, time elapsed 3.939497470855713 -- emperical power so far: 0.9795918367346939
tensor(25.0855, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 4.017038345336914 -- emperical power so far: 0.9796954314720813
tensor(21.6724, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 3.9672253131866455 -- emperical power so far: 0.9797979797979798
tensor(37.7419, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 3.9680655002593994 -- emperical power so far: 0.9798994974874372
tensor(7.9886, device='cuda:0')
pval: 0.03700000047683716 -- 200th test, time elapsed 3.973379373550415 -- emperical power so far: 0.98
790.7224729061127


#########################################
sample size = 8000
tensor(22.7599, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 4.261011600494385 -- emperical power so far: 1.0
tensor(29.6517, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 4.25357723236084 -- emperical power so far: 1.0
tensor(23.0141, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 4.271543264389038 -- emperical power so far: 1.0
tensor(20.9084, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 4.267198085784912 -- emperical power so far: 1.0
tensor(35.2568, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 4.2991368770599365 -- emperical power so far: 1.0
tensor(25.5490, device='cuda:0')
pval: 0.0010000000474974513 -- 6th test, time elapsed 4.281867027282715 -- emperical power so far: 1.0
tensor(55.7704, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 4.3526084423065186 -- emperical power so far: 1.0
tensor(35.0282, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 4.360445976257324 -- emperical power so far: 1.0
tensor(30.1896, device='cuda:0')
pval: 0.0010000000474974513 -- 9th test, time elapsed 4.3335630893707275 -- emperical power so far: 1.0
tensor(19.9622, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 4.267002105712891 -- emperical power so far: 1.0
tensor(22.0298, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 4.402730941772461 -- emperical power so far: 1.0
tensor(35.3140, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 4.262880086898804 -- emperical power so far: 1.0
tensor(27.5729, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 4.237145185470581 -- emperical power so far: 1.0
tensor(30.8634, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 4.3185341358184814 -- emperical power so far: 1.0
tensor(15.5430, device='cuda:0')
pval: 0.004000000189989805 -- 15th test, time elapsed 4.348838567733765 -- emperical power so far: 1.0
tensor(33.1268, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 4.289876699447632 -- emperical power so far: 1.0
tensor(35.3507, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 4.265306234359741 -- emperical power so far: 1.0
tensor(28.6864, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 4.254825592041016 -- emperical power so far: 1.0
tensor(30.4153, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 4.2468156814575195 -- emperical power so far: 1.0
tensor(32.2795, device='cuda:0')
pval: 0.0010000000474974513 -- 20th test, time elapsed 4.252871513366699 -- emperical power so far: 1.0
tensor(22.4370, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 4.255678653717041 -- emperical power so far: 1.0
tensor(24.2540, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 4.284765958786011 -- emperical power so far: 1.0
tensor(34.2913, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 4.3362531661987305 -- emperical power so far: 1.0
tensor(27.5723, device='cuda:0')
pval: 0.0010000000474974513 -- 24th test, time elapsed 4.363822937011719 -- emperical power so far: 1.0
tensor(25.4037, device='cuda:0')
pval: 0.0010000000474974513 -- 25th test, time elapsed 4.382838487625122 -- emperical power so far: 1.0
tensor(23.8111, device='cuda:0')
pval: 0.0010000000474974513 -- 26th test, time elapsed 4.245642423629761 -- emperical power so far: 1.0
tensor(29.7594, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 4.231827020645142 -- emperical power so far: 1.0
tensor(28.1897, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 4.246796369552612 -- emperical power so far: 1.0
tensor(39.4759, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 4.262034177780151 -- emperical power so far: 1.0
tensor(21.7615, device='cuda:0')
pval: 0.0010000000474974513 -- 30th test, time elapsed 4.270806550979614 -- emperical power so far: 1.0
tensor(25.5801, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 4.258206367492676 -- emperical power so far: 1.0
tensor(21.0531, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 4.256910562515259 -- emperical power so far: 1.0
tensor(25.8190, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 4.2734715938568115 -- emperical power so far: 1.0
tensor(11.7138, device='cuda:0')
pval: 0.006000000052154064 -- 34th test, time elapsed 4.28057599067688 -- emperical power so far: 1.0
tensor(39.4981, device='cuda:0')
pval: 0.0010000000474974513 -- 35th test, time elapsed 4.284863710403442 -- emperical power so far: 1.0
tensor(23.7270, device='cuda:0')
pval: 0.0010000000474974513 -- 36th test, time elapsed 4.287799835205078 -- emperical power so far: 1.0
tensor(24.2430, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 4.292336940765381 -- emperical power so far: 1.0
tensor(26.6935, device='cuda:0')
pval: 0.0010000000474974513 -- 38th test, time elapsed 4.304938077926636 -- emperical power so far: 1.0
tensor(15.4906, device='cuda:0')
pval: 0.0020000000949949026 -- 39th test, time elapsed 4.405993700027466 -- emperical power so far: 1.0
tensor(43.0107, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 4.2460713386535645 -- emperical power so far: 1.0
tensor(26.6197, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 4.257142782211304 -- emperical power so far: 1.0
tensor(21.1134, device='cuda:0')
pval: 0.0010000000474974513 -- 42th test, time elapsed 4.252315998077393 -- emperical power so far: 1.0
tensor(19.3056, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 4.252463340759277 -- emperical power so far: 1.0
tensor(19.7626, device='cuda:0')
pval: 0.0010000000474974513 -- 44th test, time elapsed 4.300206184387207 -- emperical power so far: 1.0
tensor(33.8622, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 4.236706972122192 -- emperical power so far: 1.0
tensor(34.7659, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 4.199700593948364 -- emperical power so far: 1.0
tensor(34.4564, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 4.135103464126587 -- emperical power so far: 1.0
