cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 1000
tensor(9.1378, device='cuda:0')
pval: 0.05100000277161598 -- 117th test, time elapsed 3.77785325050354 -- emperical power so far: 0.9230769230769231
tensor(14.6450, device='cuda:0')
pval: 0.004000000189989805 -- 118th test, time elapsed 3.8655240535736084 -- emperical power so far: 0.923728813559322
tensor(20.2656, device='cuda:0')
pval: 0.0010000000474974513 -- 119th test, time elapsed 3.788891553878784 -- emperical power so far: 0.9243697478991597
tensor(30.2606, device='cuda:0')
pval: 0.0010000000474974513 -- 120th test, time elapsed 3.739276885986328 -- emperical power so far: 0.925
tensor(18.1924, device='cuda:0')
pval: 0.0010000000474974513 -- 121th test, time elapsed 3.7259576320648193 -- emperical power so far: 0.9256198347107438
tensor(7.1568, device='cuda:0')
pval: 0.07100000232458115 -- 122th test, time elapsed 3.7258899211883545 -- emperical power so far: 0.9180327868852459
tensor(17.8932, device='cuda:0')
pval: 0.0010000000474974513 -- 123th test, time elapsed 3.687199831008911 -- emperical power so far: 0.9186991869918699
tensor(12.2993, device='cuda:0')
pval: 0.012000000104308128 -- 124th test, time elapsed 3.762147903442383 -- emperical power so far: 0.9193548387096774
tensor(25.2057, device='cuda:0')
pval: 0.0010000000474974513 -- 125th test, time elapsed 3.7215678691864014 -- emperical power so far: 0.92
tensor(16.3267, device='cuda:0')
pval: 0.0020000000949949026 -- 126th test, time elapsed 3.718334436416626 -- emperical power so far: 0.9206349206349206
tensor(18.6077, device='cuda:0')
pval: 0.0010000000474974513 -- 127th test, time elapsed 3.7554640769958496 -- emperical power so far: 0.9212598425196851
tensor(16.9324, device='cuda:0')
pval: 0.0010000000474974513 -- 128th test, time elapsed 3.7276530265808105 -- emperical power so far: 0.921875
tensor(22.8159, device='cuda:0')
pval: 0.0010000000474974513 -- 129th test, time elapsed 3.747905731201172 -- emperical power so far: 0.9224806201550387
tensor(22.4062, device='cuda:0')
pval: 0.0010000000474974513 -- 130th test, time elapsed 3.782896041870117 -- emperical power so far: 0.9230769230769231
tensor(29.7911, device='cuda:0')
pval: 0.0010000000474974513 -- 131th test, time elapsed 3.724975824356079 -- emperical power so far: 0.9236641221374046
tensor(4.3391, device='cuda:0')
pval: 0.2330000102519989 -- 132th test, time elapsed 3.7461628913879395 -- emperical power so far: 0.9166666666666666
tensor(10.8286, device='cuda:0')
pval: 0.013000000268220901 -- 133th test, time elapsed 3.8678996562957764 -- emperical power so far: 0.9172932330827067
tensor(12.3876, device='cuda:0')
pval: 0.0020000000949949026 -- 134th test, time elapsed 3.7951815128326416 -- emperical power so far: 0.917910447761194
tensor(17.2002, device='cuda:0')
pval: 0.0010000000474974513 -- 135th test, time elapsed 3.769321918487549 -- emperical power so far: 0.9185185185185185
tensor(11.7332, device='cuda:0')
pval: 0.00800000037997961 -- 136th test, time elapsed 3.8063507080078125 -- emperical power so far: 0.9191176470588235
tensor(13.5506, device='cuda:0')
pval: 0.00800000037997961 -- 137th test, time elapsed 3.7633655071258545 -- emperical power so far: 0.9197080291970803
tensor(22.2517, device='cuda:0')
pval: 0.0010000000474974513 -- 138th test, time elapsed 3.7614734172821045 -- emperical power so far: 0.9202898550724637
tensor(21.4805, device='cuda:0')
pval: 0.0020000000949949026 -- 139th test, time elapsed 3.7162134647369385 -- emperical power so far: 0.920863309352518
tensor(3.9587, device='cuda:0')
pval: 0.2680000066757202 -- 140th test, time elapsed 3.7393646240234375 -- emperical power so far: 0.9142857142857143
tensor(13.2548, device='cuda:0')
pval: 0.005000000353902578 -- 141th test, time elapsed 3.7637884616851807 -- emperical power so far: 0.9148936170212766
tensor(10.2628, device='cuda:0')
pval: 0.01900000125169754 -- 142th test, time elapsed 3.734044075012207 -- emperical power so far: 0.9154929577464789
tensor(18.2749, device='cuda:0')
pval: 0.0010000000474974513 -- 143th test, time elapsed 3.721330404281616 -- emperical power so far: 0.916083916083916
tensor(19.0359, device='cuda:0')
pval: 0.0020000000949949026 -- 144th test, time elapsed 3.7246639728546143 -- emperical power so far: 0.9166666666666666
tensor(13.8863, device='cuda:0')
pval: 0.0020000000949949026 -- 145th test, time elapsed 3.762693166732788 -- emperical power so far: 0.9172413793103448
tensor(11.1586, device='cuda:0')
pval: 0.01100000087171793 -- 146th test, time elapsed 3.824134588241577 -- emperical power so far: 0.9178082191780822
tensor(16.6661, device='cuda:0')
pval: 0.0020000000949949026 -- 147th test, time elapsed 3.819385051727295 -- emperical power so far: 0.9183673469387755
tensor(11.1672, device='cuda:0')
pval: 0.017000000923871994 -- 148th test, time elapsed 3.7791478633880615 -- emperical power so far: 0.918918918918919
tensor(13.9464, device='cuda:0')
pval: 0.007000000216066837 -- 149th test, time elapsed 3.7757909297943115 -- emperical power so far: 0.9194630872483222
tensor(39.9833, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 3.7483508586883545 -- emperical power so far: 0.92
tensor(21.8854, device='cuda:0')
pval: 0.0010000000474974513 -- 151th test, time elapsed 3.805994749069214 -- emperical power so far: 0.9205298013245033
tensor(43.1436, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 3.868905544281006 -- emperical power so far: 0.9210526315789473
tensor(20.4788, device='cuda:0')
pval: 0.0010000000474974513 -- 153th test, time elapsed 3.769181966781616 -- emperical power so far: 0.9215686274509803
tensor(23.4449, device='cuda:0')
pval: 0.0010000000474974513 -- 154th test, time elapsed 3.841919183731079 -- emperical power so far: 0.922077922077922
tensor(8.2178, device='cuda:0')
pval: 0.039000000804662704 -- 155th test, time elapsed 3.820509433746338 -- emperical power so far: 0.9225806451612903
tensor(11.5985, device='cuda:0')
pval: 0.01600000075995922 -- 156th test, time elapsed 3.81060791015625 -- emperical power so far: 0.9230769230769231
tensor(18.9396, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 3.889721393585205 -- emperical power so far: 0.9235668789808917
tensor(8.5025, device='cuda:0')
pval: 0.04500000178813934 -- 158th test, time elapsed 3.7832109928131104 -- emperical power so far: 0.9240506329113924
tensor(17.3052, device='cuda:0')
pval: 0.0010000000474974513 -- 159th test, time elapsed 3.7840652465820312 -- emperical power so far: 0.9245283018867925
tensor(13.8099, device='cuda:0')
pval: 0.006000000052154064 -- 160th test, time elapsed 3.694350242614746 -- emperical power so far: 0.925
tensor(30.8130, device='cuda:0')
pval: 0.0010000000474974513 -- 161th test, time elapsed 3.661823034286499 -- emperical power so far: 0.9254658385093167
tensor(13.0283, device='cuda:0')
pval: 0.00800000037997961 -- 162th test, time elapsed 3.6930019855499268 -- emperical power so far: 0.9259259259259259
tensor(21.0845, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 3.6754391193389893 -- emperical power so far: 0.9263803680981595
tensor(18.8173, device='cuda:0')
pval: 0.0020000000949949026 -- 164th test, time elapsed 3.7326598167419434 -- emperical power so far: 0.926829268292683
tensor(11.5831, device='cuda:0')
pval: 0.007000000216066837 -- 165th test, time elapsed 3.7424275875091553 -- emperical power so far: 0.9272727272727272
tensor(17.0222, device='cuda:0')
pval: 0.0010000000474974513 -- 166th test, time elapsed 3.6751811504364014 -- emperical power so far: 0.927710843373494
tensor(14.3237, device='cuda:0')
pval: 0.006000000052154064 -- 167th test, time elapsed 3.756113052368164 -- emperical power so far: 0.9281437125748503
tensor(26.7037, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 3.7402679920196533 -- emperical power so far: 0.9285714285714286
tensor(14.9399, device='cuda:0')
pval: 0.0020000000949949026 -- 169th test, time elapsed 3.694578170776367 -- emperical power so far: 0.9289940828402367
tensor(16.1087, device='cuda:0')
pval: 0.003000000026077032 -- 170th test, time elapsed 3.6512975692749023 -- emperical power so far: 0.9294117647058824
tensor(18.0705, device='cuda:0')
pval: 0.0010000000474974513 -- 171th test, time elapsed 3.7409276962280273 -- emperical power so far: 0.9298245614035088
tensor(15.3182, device='cuda:0')
pval: 0.0020000000949949026 -- 172th test, time elapsed 3.697047233581543 -- emperical power so far: 0.9302325581395349
tensor(19.3141, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 3.6816534996032715 -- emperical power so far: 0.930635838150289
tensor(13.3680, device='cuda:0')
pval: 0.006000000052154064 -- 174th test, time elapsed 3.72517991065979 -- emperical power so far: 0.9310344827586207
tensor(42.5574, device='cuda:0')
pval: 0.0010000000474974513 -- 175th test, time elapsed 3.776360273361206 -- emperical power so far: 0.9314285714285714
tensor(15.0136, device='cuda:0')
pval: 0.003000000026077032 -- 176th test, time elapsed 3.832601547241211 -- emperical power so far: 0.9318181818181818
tensor(20.6532, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 3.7826805114746094 -- emperical power so far: 0.9322033898305084
tensor(16.8438, device='cuda:0')
pval: 0.003000000026077032 -- 178th test, time elapsed 3.7077693939208984 -- emperical power so far: 0.9325842696629213
tensor(32.6368, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 3.691922426223755 -- emperical power so far: 0.9329608938547486
tensor(18.1835, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 3.73728084564209 -- emperical power so far: 0.9333333333333333
tensor(10.7472, device='cuda:0')
pval: 0.00800000037997961 -- 181th test, time elapsed 3.7058393955230713 -- emperical power so far: 0.9337016574585635
tensor(11.1035, device='cuda:0')
pval: 0.013000000268220901 -- 182th test, time elapsed 3.7296688556671143 -- emperical power so far: 0.9340659340659341
tensor(25.6649, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 3.7391271591186523 -- emperical power so far: 0.9344262295081968
tensor(17.9047, device='cuda:0')
pval: 0.004000000189989805 -- 184th test, time elapsed 3.708843231201172 -- emperical power so far: 0.9347826086956522
tensor(4.8897, device='cuda:0')
pval: 0.15600000321865082 -- 185th test, time elapsed 3.808936595916748 -- emperical power so far: 0.9297297297297298
tensor(14.2408, device='cuda:0')
pval: 0.003000000026077032 -- 186th test, time elapsed 3.736557722091675 -- emperical power so far: 0.9301075268817204
tensor(10.2792, device='cuda:0')
pval: 0.014000000432133675 -- 187th test, time elapsed 3.759504795074463 -- emperical power so far: 0.93048128342246
tensor(12.3093, device='cuda:0')
pval: 0.006000000052154064 -- 188th test, time elapsed 3.774792432785034 -- emperical power so far: 0.9308510638297872
tensor(16.4717, device='cuda:0')
pval: 0.003000000026077032 -- 189th test, time elapsed 3.7487668991088867 -- emperical power so far: 0.9312169312169312
tensor(31.5485, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 3.818333864212036 -- emperical power so far: 0.9315789473684211
tensor(58.5782, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 3.8023128509521484 -- emperical power so far: 0.9319371727748691
tensor(4.2973, device='cuda:0')
pval: 0.23900000751018524 -- 192th test, time elapsed 3.745725393295288 -- emperical power so far: 0.9270833333333334
tensor(13.0981, device='cuda:0')
pval: 0.003000000026077032 -- 193th test, time elapsed 3.7452118396759033 -- emperical power so far: 0.927461139896373
tensor(22.7120, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 3.7249271869659424 -- emperical power so far: 0.9278350515463918
tensor(15.4562, device='cuda:0')
pval: 0.003000000026077032 -- 195th test, time elapsed 3.7381904125213623 -- emperical power so far: 0.9282051282051282
tensor(39.1924, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 3.7565383911132812 -- emperical power so far: 0.9285714285714286
tensor(15.2722, device='cuda:0')
pval: 0.004000000189989805 -- 197th test, time elapsed 3.717111110687256 -- emperical power so far: 0.9289340101522843
tensor(5.3352, device='cuda:0')
pval: 0.14500001072883606 -- 198th test, time elapsed 3.760669231414795 -- emperical power so far: 0.9242424242424242
tensor(9.9754, device='cuda:0')
pval: 0.01900000125169754 -- 199th test, time elapsed 3.728358745574951 -- emperical power so far: 0.9246231155778895
tensor(11.8107, device='cuda:0')
pval: 0.009000000543892384 -- 200th test, time elapsed 3.7290968894958496 -- emperical power so far: 0.925
750.3116548061371


#########################################
sample size = 7000
tensor(22.7508, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 4.07243800163269 -- emperical power so far: 1.0
tensor(24.8714, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 4.065072298049927 -- emperical power so far: 1.0
tensor(29.1380, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 4.120390892028809 -- emperical power so far: 1.0
tensor(11.2800, device='cuda:0')
pval: 0.015000000596046448 -- 4th test, time elapsed 4.11781644821167 -- emperical power so far: 1.0
tensor(10.7638, device='cuda:0')
pval: 0.024000000208616257 -- 5th test, time elapsed 3.9958951473236084 -- emperical power so far: 1.0
tensor(19.4204, device='cuda:0')
pval: 0.0020000000949949026 -- 6th test, time elapsed 4.033897161483765 -- emperical power so far: 1.0
tensor(25.9660, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 4.11549186706543 -- emperical power so far: 1.0
tensor(42.8067, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 4.176436901092529 -- emperical power so far: 1.0
tensor(11.9798, device='cuda:0')
pval: 0.010000000707805157 -- 9th test, time elapsed 4.149433135986328 -- emperical power so far: 1.0
tensor(21.2190, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 4.058062314987183 -- emperical power so far: 1.0
tensor(27.7533, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 4.13275933265686 -- emperical power so far: 1.0
tensor(33.8077, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 4.1092705726623535 -- emperical power so far: 1.0
tensor(24.7554, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 4.099440336227417 -- emperical power so far: 1.0
tensor(26.9541, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 4.06618070602417 -- emperical power so far: 1.0
tensor(12.6028, device='cuda:0')
pval: 0.01600000075995922 -- 15th test, time elapsed 4.090317726135254 -- emperical power so far: 1.0
tensor(52.4747, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 4.122756004333496 -- emperical power so far: 1.0
tensor(33.9420, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 4.1462790966033936 -- emperical power so far: 1.0
tensor(46.3023, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 4.109876394271851 -- emperical power so far: 1.0
tensor(59.9538, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 4.083920001983643 -- emperical power so far: 1.0
tensor(23.0534, device='cuda:0')
pval: 0.0010000000474974513 -- 20th test, time elapsed 4.19354510307312 -- emperical power so far: 1.0
tensor(18.6374, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 4.100363731384277 -- emperical power so far: 1.0
tensor(39.0749, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 4.054323196411133 -- emperical power so far: 1.0
tensor(21.2901, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 4.089652061462402 -- emperical power so far: 1.0
