cuda:1
lapu_ell2
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(0.0055, device='cuda:1')
pval: 0.0010000000474974513 -- 156th test, time elapsed 3.128429889678955 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 157th test, time elapsed 3.363975763320923 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 158th test, time elapsed 3.241074562072754 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 159th test, time elapsed 3.1182570457458496 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 160th test, time elapsed 3.2959299087524414 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 161th test, time elapsed 3.232656955718994 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 162th test, time elapsed 3.1537721157073975 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 163th test, time elapsed 3.121694326400757 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 164th test, time elapsed 3.121116876602173 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 165th test, time elapsed 3.152132987976074 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 166th test, time elapsed 3.1530237197875977 -- emperical power so far: 1.0
tensor(0.0037, device='cuda:1')
pval: 0.0010000000474974513 -- 167th test, time elapsed 3.1459155082702637 -- emperical power so far: 1.0
tensor(0.0043, device='cuda:1')
pval: 0.0010000000474974513 -- 168th test, time elapsed 3.1348228454589844 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 169th test, time elapsed 3.149793863296509 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 170th test, time elapsed 3.142061948776245 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 171th test, time elapsed 3.1359546184539795 -- emperical power so far: 1.0
tensor(0.0040, device='cuda:1')
pval: 0.0010000000474974513 -- 172th test, time elapsed 3.1423912048339844 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 173th test, time elapsed 3.122244358062744 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 174th test, time elapsed 3.1178205013275146 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 175th test, time elapsed 3.101506471633911 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 176th test, time elapsed 3.184187889099121 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 177th test, time elapsed 3.14372181892395 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 178th test, time elapsed 3.142106533050537 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 179th test, time elapsed 3.146575450897217 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 180th test, time elapsed 3.142223358154297 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 181th test, time elapsed 3.134749412536621 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 182th test, time elapsed 3.1472935676574707 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0020000000949949026 -- 183th test, time elapsed 3.2441303730010986 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 184th test, time elapsed 3.3256287574768066 -- emperical power so far: 1.0
tensor(0.0043, device='cuda:1')
pval: 0.0010000000474974513 -- 185th test, time elapsed 3.247910499572754 -- emperical power so far: 1.0
tensor(0.0009, device='cuda:1')
pval: 0.005000000353902578 -- 186th test, time elapsed 3.2956125736236572 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 187th test, time elapsed 3.1858725547790527 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 188th test, time elapsed 3.120173692703247 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 189th test, time elapsed 3.147632360458374 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 190th test, time elapsed 3.2082221508026123 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 191th test, time elapsed 3.1201252937316895 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 192th test, time elapsed 3.1302614212036133 -- emperical power so far: 1.0
tensor(0.0009, device='cuda:1')
pval: 0.003000000026077032 -- 193th test, time elapsed 3.143535852432251 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 194th test, time elapsed 3.156775951385498 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 195th test, time elapsed 3.1385531425476074 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 196th test, time elapsed 3.1393675804138184 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 197th test, time elapsed 3.1327412128448486 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 198th test, time elapsed 3.134932041168213 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 199th test, time elapsed 3.153365135192871 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 200th test, time elapsed 3.1152896881103516 -- emperical power so far: 1.0
638.2156348228455


#########################################
sample size = 8000
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 1th test, time elapsed 3.5611205101013184 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 2th test, time elapsed 3.5568439960479736 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 3th test, time elapsed 3.5453453063964844 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 4th test, time elapsed 3.5320963859558105 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 5th test, time elapsed 3.5205328464508057 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 6th test, time elapsed 3.533595323562622 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 7th test, time elapsed 3.5711867809295654 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 8th test, time elapsed 3.5450315475463867 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 9th test, time elapsed 3.5961337089538574 -- emperical power so far: 1.0
tensor(0.0036, device='cuda:1')
pval: 0.0010000000474974513 -- 10th test, time elapsed 3.54885196685791 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 11th test, time elapsed 3.5432820320129395 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 12th test, time elapsed 3.536536931991577 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 13th test, time elapsed 3.772671699523926 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 14th test, time elapsed 3.7277657985687256 -- emperical power so far: 1.0
tensor(0.0037, device='cuda:1')
pval: 0.0010000000474974513 -- 15th test, time elapsed 3.7138283252716064 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 16th test, time elapsed 3.7017011642456055 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 17th test, time elapsed 3.728607177734375 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 18th test, time elapsed 3.7223145961761475 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 19th test, time elapsed 3.699557304382324 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 20th test, time elapsed 3.698620557785034 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 21th test, time elapsed 3.8103997707366943 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 22th test, time elapsed 3.7682929039001465 -- emperical power so far: 1.0
tensor(0.0010, device='cuda:1')
pval: 0.0020000000949949026 -- 23th test, time elapsed 3.697817325592041 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 24th test, time elapsed 3.708411693572998 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 25th test, time elapsed 3.697139263153076 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 26th test, time elapsed 3.710871696472168 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 27th test, time elapsed 3.6786952018737793 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 28th test, time elapsed 3.7164154052734375 -- emperical power so far: 1.0
tensor(0.0007, device='cuda:1')
pval: 0.0020000000949949026 -- 29th test, time elapsed 3.660815477371216 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 30th test, time elapsed 3.620262384414673 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 31th test, time elapsed 3.594348669052124 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 32th test, time elapsed 3.5734920501708984 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 33th test, time elapsed 3.5458054542541504 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 34th test, time elapsed 3.563697576522827 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 35th test, time elapsed 3.539344072341919 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 36th test, time elapsed 3.579383134841919 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 37th test, time elapsed 3.552915573120117 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 38th test, time elapsed 3.538221836090088 -- emperical power so far: 1.0
tensor(0.0005, device='cuda:1')
pval: 0.01100000087171793 -- 39th test, time elapsed 3.55609130859375 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 40th test, time elapsed 3.5826256275177 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 41th test, time elapsed 3.677865505218506 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 42th test, time elapsed 3.550851821899414 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 43th test, time elapsed 3.5593419075012207 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 44th test, time elapsed 3.590258836746216 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 45th test, time elapsed 3.725980281829834 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 46th test, time elapsed 3.7118871212005615 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 47th test, time elapsed 3.673877000808716 -- emperical power so far: 1.0
tensor(0.0011, device='cuda:1')
pval: 0.0010000000474974513 -- 48th test, time elapsed 3.5575649738311768 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 49th test, time elapsed 3.5818865299224854 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 50th test, time elapsed 3.737820863723755 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 51th test, time elapsed 3.671391248703003 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 52th test, time elapsed 3.691179037094116 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 53th test, time elapsed 3.6580920219421387 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 54th test, time elapsed 3.6699986457824707 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 55th test, time elapsed 3.651482105255127 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 56th test, time elapsed 3.6799447536468506 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 57th test, time elapsed 3.6517117023468018 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 58th test, time elapsed 3.6938111782073975 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 59th test, time elapsed 3.679518699645996 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 60th test, time elapsed 3.6915969848632812 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 61th test, time elapsed 3.662381172180176 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 62th test, time elapsed 3.739490509033203 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 63th test, time elapsed 3.6942782402038574 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 64th test, time elapsed 3.6921768188476562 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 65th test, time elapsed 3.7090420722961426 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 66th test, time elapsed 3.6774706840515137 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 67th test, time elapsed 3.647383451461792 -- emperical power so far: 1.0
tensor(0.0039, device='cuda:1')
pval: 0.0010000000474974513 -- 68th test, time elapsed 3.7095065116882324 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 69th test, time elapsed 3.6668195724487305 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 70th test, time elapsed 3.705078125 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 71th test, time elapsed 3.73287296295166 -- emperical power so far: 1.0
tensor(0.0043, device='cuda:1')
pval: 0.0010000000474974513 -- 72th test, time elapsed 3.7053794860839844 -- emperical power so far: 1.0
tensor(0.0044, device='cuda:1')
pval: 0.0010000000474974513 -- 73th test, time elapsed 3.706691026687622 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 74th test, time elapsed 3.661630868911743 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 75th test, time elapsed 3.6837899684906006 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 76th test, time elapsed 3.6600050926208496 -- emperical power so far: 1.0
